"XVII (I do not love you...)
Pablo Neruda

_Beginning_
{{1::I do not love you as if you were salt-rose, or topaz,}}"
"XVII (I do not love you...)
Pablo Neruda
_Beginning_
I do not love you as if you were salt-rose, or topaz,
{{1::or the arrow of carnations the fire shoots off.}}"
"XVII (I do not love you...)
Pablo Neruda
I do not love you as if you were salt-rose, or topaz,
or the arrow of carnations the fire shoots off.
{{1::I love you as certain dark things are to be loved,}}"
"XVII (I do not love you...)
Pablo Neruda
or the arrow of carnations the fire shoots off.
I love you as certain dark things are to be loved,
{{1::in secret, between the shadow and the soul.}}"
"XVII (I do not love you...)
Pablo Neruda
I love you as certain dark things are to be loved,
in secret, between the shadow and the soul.
{{1::I love you as the plant that never blooms}}"
"XVII (I do not love you...)
Pablo Neruda
in secret, between the shadow and the soul.
I love you as the plant that never blooms
{{1::but carries in itself the light of hidden flowers;}}"
"XVII (I do not love you...)
Pablo Neruda
I love you as the plant that never blooms
but carries in itself the light of hidden flowers;
{{1::thanks to your love a certain solid fragrance,}}"
"XVII (I do not love you...)
Pablo Neruda
but carries in itself the light of hidden flowers;
thanks to your love a certain solid fragrance,
{{1::risen from the earth, lives darkly in my body.}}"
"XVII (I do not love you...)
Pablo Neruda
thanks to your love a certain solid fragrance,
risen from the earth, lives darkly in my body.
{{1::I love you without knowing how, or when, or from where.}}"
"XVII (I do not love you...)
Pablo Neruda
risen from the earth, lives darkly in my body.
I love you without knowing how, or when, or from where.
{{1::I love you straightforwardly, without complexities or pride;}}"
"XVII (I do not love you...)
Pablo Neruda
I love you without knowing how, or when, or from where.
I love you straightforwardly, without complexities or pride;
{{1::so I love you because I know no other way}}"
"XVII (I do not love you...)
Pablo Neruda
I love you straightforwardly, without complexities or pride;
so I love you because I know no other way
{{1::than this: where I does not exist, nor you,}}"
"XVII (I do not love you...)
Pablo Neruda
so I love you because I know no other way
than this: where I does not exist, nor you,
{{1::so close that your hand on my chest is my hand,}}"
"XVII (I do not love you...)
Pablo Neruda
than this: where I does not exist, nor you,
so close that your hand on my chest is my hand,
{{1::so close that your eyes close as I fall asleep.}}"
